2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/tencent/A_GRANDE_REFORMA_DO_CAFEZINHO.md: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/agent_data/monitoramento_humano: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/agent_data/qualidade_redacao: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: outros_legacy_minusculo_20260717/2026-05-02_diretorios_antigos/PCA_Redundancia/.env: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/lib64: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/bin/python: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/bin/python3.12: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy_CEREBRO_STAGING_20260610_20260717/origens/alibaba/cerebro_trindade/venv/bin/python3: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/backup_root/.wwebjs_auth/session-mayra-session/SingletonCookie: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/backup_root/.wwebjs_auth/session-mayra-session/SingletonLock: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/backup_root/.wwebjs_auth/session-mayra-session/SingletonSocket: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/root/.wwebjs_auth/session-mayra-session/SingletonCookie: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/root/.wwebjs_auth/session-mayra-session/SingletonLock: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:36 NOTICE: cafezinho_Legacy20260610_20260717/root/.wwebjs_auth/session-mayra-session/SingletonSocket: Can't follow symlink without -L/--copy-links
2026/08/05 23:33:39 INFO  : INDEX.md: Copied (new)
2026/08/07 02:09:34 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/b868b0df31758fceb027ba18bf6d40ff444f924f5285f8cb42e33327875202a04381695e5ecd1acc5685eb43aaeacda02d29914563650e0abc2d7ef3e745fc: Copied (new)
2026/08/07 02:09:34 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/b953fcf9a8048f01326859134daf8ea89054f2a3935a60a6b33434c0b5cfde7db3f9586aba68f0e121213d9b27070a42d824b10afcaa4f75b1782127404a04: Copied (new)
2026/08/07 02:09:34 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/c3ce2fdc0a9c37ed9f3104cc9bc03ea462939f8d5eab748165a48fb2b8b55be22d78b8697e4acb46c55c6d07ffda973adbb098abdbf560ab9008e5d787a7ea: Copied (new)
2026/08/07 02:09:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/baba97233f3e61ca9e437a6817586c1c28ec8ef99572ba49fde71f8b57810597b0012e701432c861c196e5f85c76564f36352efedd75129320a74afba59e94: Copied (new)
2026/08/07 02:09:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/cd3108033031332493b1b28df0cc788469a169e7dc5f12fdb722344784fa66e8feb53467118af06177f8dfb09a747ca3ea7c4349f82473b8cdfb05d8d31a44: Copied (new)
2026/08/07 02:09:35 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/c6234c17d678f03a0cf749ba65504bbbf2e7b8afa07fbb7c3b75ff2255e2441367a9255c3edbcff7438bcd9021abfccbabe310668da78caf6a0855f425588e: Copied (new)
2026/08/07 02:09:36 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/ca6b44751369a9fa26b55b27f7d748fe5a0a26437258a964a5570e076838646c9bcd657b16bd92afccfc56ae8460908de1c607d2d324a8ff9bfde42180bd01: Copied (new)
2026/08/07 02:09:36 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/c62b2474a4bfb51c1240e45b5598df710414ccefc6732c97083c8ebd8b4dd36ca239f10c8b319d8ed2801b8f26e302430ed7c0169768b506e4616721376900: Copied (new)
2026/08/07 02:09:36 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/c6e0cf2c7064d417dc94150650bd33810068af822d2148eeb3c83afc066a56e6e8548ba7a0ec2e2be0bd96209d59fd27f91d1eead29d8b355a5212a0467c99: Copied (new)
2026/08/07 02:09:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/ce3612a4cb4d97bb3bf5a94e516795e722a053648680a0c17706e2433f0fa3b56a1c62cbdc52d134794b1f1e563639eae87d285ce18bd2feb4ab744e902e78: Copied (new)
2026/08/07 02:09:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/d349715bc6a2b57b78b7da7ef05ee0b703c8210aae0f2c8a722a33ecd2e6a1095fe4a43b880da3ea61cfab28af685831c1a9e956fc44d458b247d6fcac4e77: Copied (new)
2026/08/07 02:09:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/cd98d223b8858c0e026c1d61fa202a620d4bc8de1ef6fc93c0352a05a1b13abde851c9b6d55c8df5e3aae52038708ffe7ef7aff4614f02662c3acd5707028e: Copied (new)
2026/08/07 02:09:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/c575ab0b7ed8922b7291f0bb06269a66d0d0b714a3668cbdbd6e585cb42118e4da5e66955fdfff178aaffc054e38bbaec50adc16d28cce2924901c11d7f1f4: Copied (new)
2026/08/07 02:09:37 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/d366bd514243e906973a68e77a8e39a1425c283f57b12f7c1afa263ccc04eee0f17a156e963084c4b41bd17db017e2a18fcf32a6478265d83d36cd754fbfa8: Copied (new)
2026/08/07 02:09:38 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/cf24f2b79b9bb85a4cb336efd0800641678da73426505856c5097d7745814b9a4b11fdaa4e831698b8b09997c546b117eda4758d5bb3de5d6cdffd3410e3b2: Copied (new)
2026/08/07 02:09:38 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/d6023ad3306edf28fc7cc0eb1c1fa94521764662f93b6e2cb7dfc74938c55e8c865eacce6c57c3821de32b4d06b784a6857c7720fe17f2830a2cb3a62f6ba1: Copied (new)
2026/08/07 02:09:38 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/d6f17f6d9d7195aa1be50001787d05b28d295590f05f60ccfbdf73dcef3c9e1a80d54939c45c7de889eec0f9800fe7fba6e2161d8f29e8d9c6d4326a259d77: Copied (new)
2026/08/07 02:09:39 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/d7372ff573a6b0f7808a198aab8b15e8dde18a24c03543daee4122de1663cc44c5ebf81ac75587adfea6abc13003aa4b945c299eeb1a245cf70360de588ab4: Copied (new)
2026/08/07 02:09:39 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/d751a9620367531366dfd65cbe97e1c818cd4ab266a7c4e6db5232c88f33d99c9b970c9e30aae613cae528f7a8761754daef7c0fb7e6032ec599d43626282b: Copied (new)
2026/08/07 02:09:39 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/d7575d34cf1ee9cea0c19a1eedab7e149915de72169a770a79ff2a7258b2f242b38f7709c3041ad32dc3b410a051af10dd3a56c0b035fe8565a1dc41a02e5a: Copied (new)
2026/08/07 02:09:39 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/d7eed1213864caf28507bf22eeb03a6bd16d0d694a65bde4cc6b4ad3cec6aeebcdacd829c0a7d8aaf0e868510aa080560529669bb8c0d0057627d165c68cb5: Copied (new)
2026/08/07 02:09:39 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/dcb3456ab877c62b1152ad5bf38b69e6b7a06b41dba4d60faa23f4abe352bf36a55da02d5e577fa68035b9690c57ae2969ef426d844bcbcfb99fc9b10de66c: Copied (new)
2026/08/07 02:09:39 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/d90531c4c8de854937693cd8aae90514ede432247e336ce9bac2d20d20336c9dec994b339439c24ea2edf48a367bad40f2d4daa156ef11bbbe0d3e9a50a1af: Copied (new)
2026/08/07 02:09:40 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/ddd45a1c56dbe0794d5d7b1f6376f2c0603b372c1d524865a0226fde04b1806f91b7502d863dcde835b0ddd93f6e88e99acec8b448e591924b1243ba37ac65: Copied (new)
2026/08/07 02:09:40 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/ddf853aab00112408d545182e6ab7e707a5210e441ca3107645d39c5d0d3a01061b8026f475230f169a9837390ac3d6c6c31fd098175f48a86fe158c4c8a47: Copied (new)
2026/08/07 02:09:41 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/dece33594b1724855e599691be512397e079c39a3825a816fce9fc6a941a1a2281446cd7b4b6e71034c329e6293ab7df84b5d723a278c395d4ff4ec41a72c0: Copied (new)
2026/08/07 02:09:41 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/e240b98d691636e29ca9bc75beee477fa241ebfeaeea0dd0c0759a6a202317c28db21f6e7deb5f0876d8c219c6a4a1926ff4f1e28c2d697b9295c71b80e9a5: Copied (new)
2026/08/07 02:09:41 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/e058b4d83f569fe3e6ee5b20273343fde988d7415c2b0e13fab35660a4a5e4a885e6b510c5a90201968c864617b19d5be13e84c03a1ecf514bdaa0062d00f0: Copied (new)
2026/08/07 02:09:41 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/e3c3dcc37317a575a7262c887724c011e19ebad715060e6767653eef3022367600fd96a874c1a78290484194a52e13da783e767195cd10db909e2aaec45f0e: Copied (new)
2026/08/07 02:09:41 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/ea992fcbd034918f682b64e9328d7c5b1f8c0b314a4f9e35f94321f2c4b735664d0f58896bc9f317e433042f2209891065d96569611584cdd8e7c0b6680a8f: Copied (new)
2026/08/07 02:09:42 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/e5c41934c060eb15460411a0dbe43078a11de60dbe227e5f6c236bf85359482e2348054fb16bf35c7f50c44e50b007be98c457c99587a11887689b25e8debc: Copied (new)
2026/08/07 02:09:42 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/ebd111dddcd357e9679e9b0bf6e3f182aff9eede2940ecb261df32c4ffad9dedca7c2ed3053fad145203ac3af5108cbdc9441340cc6cfbb046ee07c97a0392: Copied (new)
2026/08/07 02:09:42 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/ec86cf368433bae7710f8bf344cc154a75e9ef0b636cef5e603b08f9fc0011c75a324c7da860049b05ac286b179e793c0db48c86c49130841783ca006a9b7a: Copied (new)
2026/08/07 02:09:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/ecb2e2bc040bd419510edc263ed6921c75242bd353808728558b4021af13377ff94596b1d85cf52e5f87167fc0ca686dc0481192b2a47d7d8d94a96671a950: Copied (new)
2026/08/07 02:09:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/ed5d5df80d2159cba8ce1bf10b7239ca302739b667ea9eeacd85834297930f7874470b01abd0b3b1e7bc6c8ca5747672e144b4b3369ad103cc52b07df49038: Copied (new)
2026/08/07 02:09:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/ec2b069ce3337c357f96eb2821dce89c43bc004ba4fd73f1480e8be7408c2ec95689ef7fbbb89bea2bb52b95ae918952183bbf6c9d3425b6713e17d0b1bdb2: Copied (new)
2026/08/07 02:09:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/f2e51f7609ebbabb7318ee98bdec83b2db6b9d0e1c068b8e2203314498e7af30ec86ef3fe0cb98ee3706bce226c3398fbbf4eac8b6df617d27d70f834e1250: Copied (new)
2026/08/07 02:09:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/f37bb763aa985122bbea65c932b7cf55a81b06578c820ec64bcd4752687a6f6359fbdc2f377fc7ad7f4117509efa11b260ddfbcbf30eb9726de28a83c52dfc: Copied (new)
2026/08/07 02:09:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/f6dd8fe385b947dc44ee6b7167fb6ab68949b146b668563df525c05e00c2c927d6bb823fb0d49f988b00f3d4c6fdb1f5ece104106c647409796a05c126da0e: Copied (new)
2026/08/07 02:09:43 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/f4e1c347a28873805ae674c104e507e6713c978f72cd9d4cfe6524657ed22d59f30122358865fedf872eaae98beef254a9394185c521d08a1064596849f0a6: Copied (new)
2026/08/07 02:09:44 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/fa93acee2698cff5e312639a5fbe139d22f952f558683716d917282f0aeae5369e9993afbb800e4c561c795ce3f0ef3f202de01bcece8ae0756d61b7431e39: Copied (new)
2026/08/07 02:09:45 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/fbca3e842754b84774926d8cc179ef0045bf8efc318485e54425152636489e256cf9c5bd015e4d4c947a951adc00e34d9c5e33e5c88ae2723bdcbed6d558a9: Copied (new)
2026/08/07 02:09:46 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/index/f0/96f59ad51d9811cbee51a6a29f6653d02b31151346183cbe9d13d55b59e327-@octokit+auth-unauthenticated@7.0.3.json: Copied (new)
2026/08/07 02:09:46 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e4/fbd14a7b3da42f8d54ad2f891f7ca22f04632cbd695f5e3f9d8d3eaf08d7e6edf7ecd45e5c22b00fcc4f83f264154db5e57c2231a3282dde97f45b28781b8f: Copied (new)
2026/08/07 02:09:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/06bfaf6d1af34add96cc271e5e9b8a1dbcfb00f17c051be9e8ead23f810c03314c46870f3f239e45149fc66e840d22db17f3ab8fdd4643b88d39dbbec006ed: Copied (new)
2026/08/07 02:09:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/038305814e36e484294ed9f9ec2ca17564f7538a9c27304ba4ed18f87efd10f7b605079869f1cf0aacab2290770694cc6568afa9d7dd80826c9977c71f739b: Copied (new)
2026/08/07 02:09:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/0344633e1f949fdeb4308a69081a865b202ed59b414f31f9fa90837a012e4cdf5330906e5d5471ab7d6d1fc905dc0fe16cfb8de27aae9042cd94bbe620a395: Copied (new)
2026/08/07 02:09:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/index/f0/e7ecfc051087c31a11cae5ab9c4e5f4090f72a53179765efc9a394c35f38ad-negotiator@1.0.0.json: Copied (new)
2026/08/07 02:09:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/index/f0/e1302a9e63b84bdbfcc8e921ce218ea7e008dcacad2f7844838c5d8be96027-pino@9.14.0.json: Copied (new)
2026/08/07 02:09:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/076c981c41f1d4b12f132d5e88e2ff6c2cb9b4c4356650bc3b3de4c5d954ca50ce8f0bae2e93ff19cf797a9c819d8fd88e5cc53fac1eefcc01568fe051d979: Copied (new)
2026/08/07 02:09:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/0782cf1daf2cfb398604e786688d9f3e7d99f64150e2715459493ca4b80068d73c5da7dd854adbd4a9fabe2e78c17ff4a8d611a52b420173268b7502945f8a: Copied (new)
2026/08/07 02:09:48 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/06fb5b749095b055df4aafeceb9207693aaaa2603036f7ad53cce08557439c7de9df3e9998e14dcde0d4a30d56056615063b4c2a78e72ed968cb2fdee5c5e7: Copied (new)
2026/08/07 02:09:48 INFO  :    11.809 MiB / 45.858 MiB, 26%, 7.815 KiB/s, ETA 1h14m21s (xfr#673/4273)
2026/08/07 02:09:50 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/0c1b89f894869fa1dd382d8212b1a54623276e55528d5e6ac6f6eed77c5531c96ec8bad16b0e8655b4533c05c59de669fa086365bef7f304a55bfcab6857cf: Copied (new)
2026/08/07 02:09:50 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/17d4e60503f203a2cf98d1664b33c0a519604c5c39664480f26ff4ab3cecff19762659ed6d282b49e4d67c87da0e4fe2f3a519833037acc310db05c4207d2c: Copied (new)
2026/08/07 02:09:50 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/0db49aaa8c82c69e4a384e35d764fbf5df1e3d99c6df4a5e566f44e7f79ab0a3727152caca7b6b96835462660f1e4fcc692646161999ad7b1e7c6467425a0d: Copied (new)
2026/08/07 02:09:50 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/12e229bfb8ac345f07b129078284b3ad959f3a05b503dc80da88b6f814ba725a14d78789519f693c69165c886bf34f10e7641c4ae5cdcd85f9a2d69e524452: Copied (new)
2026/08/07 02:09:50 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/089b964dc8fb308b1b0db1c31915dfc91bd3e0b6b40c0314c7aa9d89a2de2fa10ee8dbbe411ece015ed5eef36eb2c23423d968015a256fab51614ee3415360: Copied (new)
2026/08/07 02:09:50 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/0fa0c9e69092b5891741f4cd8c476f39a5a44ff3eaf18fcb81fddcf874604eb423cd83ec8c18eead2db8fcc949888729c9d970266e5f040e80ca37b1817b28: Copied (new)
2026/08/07 02:09:51 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/19a3a94642b77eb4db1b49de5776938986e9d162a2110329b0d70ee68d12ff39001033630c9e7625e4af0e65384dea5d56b1762a77ddb78f7ef163bbf1b884: Copied (new)
2026/08/07 02:09:51 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/199bdef476df641509b83eaf485d887ff098939de1eb134d2e645bd8b27308f32a3abf251bd16bc3ce222bf101c44211f30e41dcf113ef3f831396e93bf1f4: Copied (new)
2026/08/07 02:09:52 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/1afef30127d6c3f3ffc17426231298dbee6109fb40d6d3d0e3ff0b07125ab143f42f9e35be01cab0d44770ec8de40a84132f1a9324f190129169cc75910fba: Copied (new)
2026/08/07 02:09:52 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/1d85f6d83003d6d7f6eafd739e598fac7dbab0ca1f8847c9b6701d30164a669ee68338989828c8c02481cde85f6edc7b25187ba68e45c2583cc226890a7a84: Copied (new)
2026/08/07 02:09:52 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/1d53c6f8ae536b3549ee003c98eec6860a52c2c3d01d2eda2a7ee8dffbc9f12695816c15237300a543f9e1495fcb8a5ea6424514fc172d7599b5757b7fb834: Copied (new)
2026/08/07 02:09:52 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/264e794578ab019508e901fd10458662953789c4c86a6092c9c5749164ace9fe43fa0e886a2397ec1c78176fdaa5e6ef9555081b44953d4630099ae32b6cf8: Copied (new)
2026/08/07 02:09:52 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/1dd753cda06d90cbbabdbad3a727dc9e77fed7293fee4e123663051b53718412aabf66bd4c3bca08f6d2899eb9cf56ecc19abab75ebb857192b8f1888e27cd: Copied (new)
2026/08/07 02:09:52 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/28be49eadd3a9e467dbe4fd19d9ce63c54e8967f6bad57882ebda1e1a592f94b84a341afbcf8eaa1f2aa18ac87a271db90434acaba045e94ce6294e69b2295: Copied (new)
2026/08/07 02:09:52 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/292b72ea0303dcc30ef3bf182b657bcc11d8f9f38a3fb46d1162fe075e23477f8d653158de23a4b8405a326af085c0d527f62007c708e2d0d57d3a2f220b7a: Copied (new)
2026/08/07 02:09:53 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/2f874258ebe002f1110291dfcbc803861c3d3a80b53aecf2201623cbff103fcd6bd42b8c02fbc6fbeca7a5279bd9ec77c9ed899de7c29107ad0334c0e431ef: Copied (new)
2026/08/07 02:09:54 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/32e30214062278170cf0bfacf406e8b1973a44ace06e45b60de9711d5cf4a286f0ca9031d3e8a29ac166105bf265289e39a533424c75cdf025b5839195b5c4: Copied (new)
2026/08/07 02:09:54 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/33992c0100a44ada102b74589bf8066e974dba813b1cadc3cda4e0d0fc0aaa9e05e89826281ece3cac639276cbaed97882ad60114ac71c550c9427a9e328f1: Copied (new)
2026/08/07 02:09:54 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/350716d5b8d0bfbefb4526aab5964ce4019a0a24261583a4936770575c8ba059692ef1a6262ac83b2eb9d62262b8a5fcad4a758b810c90c02c171f5af53c90: Copied (new)
2026/08/07 02:09:54 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/33eb5d9790381aeb133705eef6712edb16ebc7450bb553d5cd547154f04a016a9c222ad71baf7a315436f4553c7571dafb94994159fe2bec057b354db4fc72: Copied (new)
2026/08/07 02:09:54 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/360017c30ca069ed4f57e88f606bcee4db4b70d4cb4e0a4d95ff9a32af40684bbd953c3e744ca049313dd2e2f2aafcf3a84a4977f7c6c44ddb6836eeaa8112: Copied (new)
2026/08/07 02:09:54 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/4871ec54f433ef406e6c2356b3f966057cab435e78e6c092f91b9b34e0842c2b71bda5eaa213a01b069d487743c71b6ed449ab64695e09fb2220530160cb93: Copied (new)
2026/08/07 02:09:55 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/3994b63d933d6fdc34e34bb17de9d3110a0c60da7759bc23da26285861bd6990ddd56e4a5f47de0f76a54262422bdd7e4ad118fe5b46cc36432e8da8ec4cd6: Copied (new)
2026/08/07 02:09:55 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/4bbb849368a53c620b65d0e4a847869dea8fbb767f3559315d9e031c11f23df4ac9d746b7883caf3f693c748e1b9c90f8789519891ed179399341cd49dcae2: Copied (new)
2026/08/07 02:09:55 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/4d067718ad0773b31b1096c90aedcb2ac563de8fc0b88bc233e13ef37cd5d759381d609a0d38b63706c98e6c3c2a7f6a41998027c6e82eeac7eb24afbf1cad: Copied (new)
2026/08/07 02:09:56 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/4ea858698834af99b6e5d92a3fc1297189585635fc9d958bad60f2c8e66ab7bd8ebbdab531f6e7bca45bd9c81362297278f7158360f911f9340b0b236178d1: Copied (new)
2026/08/07 02:09:56 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/5348d0a102b81d24794c8cb07681031d794e1d14e437d74ad3fc00e11db17ad63e057bcd1bb05374aeefc4e36bf6c7b28b0424b89e1396b1082c31e8a6f869: Copied (new)
2026/08/07 02:09:56 INFO  : cafezinho_Legacy20260610_20260717/root/legacy/cingapura_root/.local/share/pnpm/store/v10/files/e5/4f62aa1d65787984ec74157b57c9f8cce7c8d95a19470b56c0c733eab0badd4f13bfde0db15c6a6f0b72cc025ac86c4db2f982ec6f46e3b6d32c38627b5f01: Copied (new)
